0.007491,-0.014056,-0.000924,222.595836,-646.823385,1208.881901,-1626.724632,1757.923019,-1471.940515,842.886187,0.175420,-843.218567,1472.221174,-1758.132149,1626.857642,-1208.950568,646.849156,-222.601159
-12.709948,-7.290297,-7.290297,-121.808021,483.225978,-1085.764977,1883.689748,-2696.837204,3429.360464,-3897.052293,4084.671997,-3897.060765,3429.374338,-2696.852589,1883.702760,-1085.772952,483.229569,-121.808864
133.333333,66.666667,66.666667,0.000061,-0.000565,0.000215,-0.004762,0.003869,-0.004619,0.008898,-0.006808,0.004781,-0.003092,0.000648,0.000202,0.001603,0.000159,-0.000019
